,park_name,census_tract
817,P.S. 89,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
818,Vidalia Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
819,Bathgate Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
820,Pugsley Creek Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
821,Featherbed Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
822,Forest Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
823,Linden Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
824,P.s. 69 - Staten Island,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
825,M Fidler-Wyckoff House Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
826,Louis Cuvillier Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
827,Howard Von Dohlen Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
828,Abyssinian Tot Lot,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
829,Bartlett Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
830,Fort Hamilton Athletic Field,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
831,Edmonds Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
832,Tottenville,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
833,Frank D. O'Connor Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
834,Flushing Fields,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
835,Boxcar Plgd (6),"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
836,Bartow-pell Woods,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
837,P.S. 125 Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
838,Hattie Carthan Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
839,Barnhill Square,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
840,Belt Parkway/Shore Parkway,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
841,Barrett Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
842,Dan Ross Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
843,Louis Armstrong Community Center,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
844,Coney Island Beach & Boardwalk,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
845,Barretto Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
846,Carlton Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
847,Ida Court,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
848,Woodhull Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
849,Citizens For A Better Community,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
850,Manuel De Dios Unanue Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
851,Nathan Straus Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
852,Katzman Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
853,Mount Prospect Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
854,Hell's Kitchen Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
855,Crosson Green,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
856,Hawkins Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
857,Westerleigh Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
858,Colgate Close,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
859,P.s. 44 - Staten Island,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
860,Mall Eighteen,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
861,S.w. Corner,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
862,Spirit Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
863,Corona Mac Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
864,Cambria Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
865,Carter Plgd (7),"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
866,Caserta Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
867,St. James Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
868,Peter Minuit Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
869,Seagirt Ave Wetlands,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
870,Rev Lena Irons Unity Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
871,Staats Circle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
872,Kissena Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
873,Van Cortlandt Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
874,Padre Plaza,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
875,Locust Manor Civic Association,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
876,I.S. 238,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
877,Bartel-Pritchard Square,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
878,Walter Ward Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
879,I.S. 232,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
880,Epiphany Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
881,Oxport Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
882,Rufus King Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
883,Bensonhurst Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
884,Playground 146,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
885,PARK,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
886,Liotti Ikefugi Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
887,McGuire Fields,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
888,Granite St Block Association,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
889,Richmond Parkway,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
890,Mosholu Golf Course,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
891,Mariners Marsh Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
892,Van Cortlandt's Tail,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
893,Ericsson Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
894,Four Winds Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
895,Laredo Avenue Parcel,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
896,Eern Parkway Coalition,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
897,Goble Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
898,William McCray Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
899,Two Coves Community Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
900,Squibb Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
901,Woods Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
902,Fantasy Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
903,De Hostos Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
904,Sterling Community Group,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
905,O'Brien Oval,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
906,Ethan Allen Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
907,Twenty-Four Sycamores Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
908,Tennis Courts -forest Parkwy,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
909,Bushwick Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
910,Harlem Lane Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
911,Tucker Place,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
912,Riverside / Fort Washington Link,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
913,Fort Hamilton Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
914,Pontiac Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
915,Remsen Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
916,Jackie Robinson Community Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
917,Powell's Cove Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
918,La Guardia Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
919,Ennis Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
920,Freedom Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
921,El Jardin Del Paraiso Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
922,Leif Ericson Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
923,Juniper Valley Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
924,Agnes Haywood Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
925,SITTING AREA,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
926,Saw Mill Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
927,Crescent Beach Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
928,Marx Brothers Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
929,Triboro Plaza,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
930,P.S. 247,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
931,Murray Hill Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
932,Brooklyn Academy Of Music,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
933,Sitting Area 127 CXXVII,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
934,Sherry Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
935,Rockaway Garage,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
936,Vernam Barbadoes Peninsula,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
937,Person Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
938,Rienzi Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
939,Richman (Echo) Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
940,Randall's Island Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
941,Corp Ruoff Sq,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
942,Echo Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
943,Mazzei Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
944,Bloomingdale Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
945,Neptune Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
946,Hansborough Recreation Center,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
947,Mafera Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
